,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,target
0,0.0676,https://api.spotify.com/v1/audio-analysis/2Z8yfpFX0ZMavHkcIeHiO1,0.652,178994,0.383,2Z8yfpFX0ZMavHkcIeHiO1,0.0,2,0.0828,-7.076,0,0.0516,145.765,4,https://api.spotify.com/v1/tracks/2Z8yfpFX0ZMavHkcIeHiO1,audio_features,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,0.549,0
1,0.12,https://api.spotify.com/v1/audio-analysis/6zFMeegAMYQo0mt8rXtrli,0.81,154998,0.511,6zFMeegAMYQo0mt8rXtrli,0.0,5,0.0832,-6.924,0,0.164,151.947,4,https://api.spotify.com/v1/tracks/6zFMeegAMYQo0mt8rXtrli,audio_features,spotify:track:7igeByaBM0MgGsgXtNxDJ7,0.837,0
2,0.221,https://api.spotify.com/v1/audio-analysis/3tjFYV6RSFtuktYl3ZtYcq,0.7,140526,0.722,3tjFYV6RSFtuktYl3ZtYcq,0.0,7,0.272,-3.558,0,0.0369,90.989,4,https://api.spotify.com/v1/tracks/3tjFYV6RSFtuktYl3ZtYcq,audio_features,spotify:track:54bFM56PmE4YLRnqpW6Tha,0.756,0
3,0.786,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,0.642,169266,0.374,45bE4HXI0AwGZXfZtMp8JR,0.0,4,0.0906,-9.386,1,0.0545,124.099,4,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,audio_features,spotify:track:463CkQjx2Zk1yXoBuierM9,0.0799,0
4,0.0689,https://api.spotify.com/v1/audio-analysis/6ft4hAq6yde8jPZY2i5zLr,0.632,167903,0.595,6ft4hAq6yde8jPZY2i5zLr,0.0,8,0.209,-7.644,0,0.0401,124.114,4,https://api.spotify.com/v1/tracks/6ft4hAq6yde8jPZY2i5zLr,audio_features,spotify:track:47EiUVwUp4C9fGccaPuUCS,0.435,0
5,0.325,https://api.spotify.com/v1/audio-analysis/20McUFi8KCIVdNDLrkTDuZ,0.767,163208,0.659,20McUFi8KCIVdNDLrkTDuZ,0.0,1,0.13,-7.429,1,0.0444,124.946,4,https://api.spotify.com/v1/tracks/20McUFi8KCIVdNDLrkTDuZ,audio_features,spotify:track:6zFMeegAMYQo0mt8rXtrli,0.439,0
6,0.194,https://api.spotify.com/v1/audio-analysis/1RSzyxqtIO4yX3EyiV4zT5,0.714,123480,0.609,1RSzyxqtIO4yX3EyiV4zT5,0.0,3,0.126,-7.683,0,0.17,140.206,4,https://api.spotify.com/v1/tracks/1RSzyxqtIO4yX3EyiV4zT5,audio_features,spotify:track:7MXgrcOQAJ5VwSNUL0lDd3,0.778,0
7,0.00691,https://api.spotify.com/v1/audio-analysis/249gnXrbfmV8NG6jTEMSwD,0.566,207481,0.716,249gnXrbfmV8NG6jTEMSwD,0.0,1,0.37,-5.733,1,0.0424,81.068,4,https://api.spotify.com/v1/tracks/249gnXrbfmV8NG6jTEMSwD,audio_features,spotify:track:5JqZ3oqF00jkT81foAFvqg,0.45,0
8,0.235,https://api.spotify.com/v1/audio-analysis/0AUvWawuP0ibk4SQ3sIZjk,0.834,146523,0.663,0AUvWawuP0ibk4SQ3sIZjk,0.0,8,0.372,-6.143,1,0.133,121.876,4,https://api.spotify.com/v1/tracks/0AUvWawuP0ibk4SQ3sIZjk,audio_features,spotify:track:1tkg4EHVoqnhR6iFEXb60y,0.774,0
9,0.247,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,0.746,181733,0.69,7ytR5pFWmSjzHJIeQkgog4,0.0,11,0.101,-7.956,1,0.164,89.977,4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,audio_features,spotify:track:6AGOKlMZWLCaEJGnaROtF9,0.497,0
10,0.866,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,0.464,208687,0.473,2kJwzbxV2ppxnQoYw4GLBZ,0.0,1,0.109,-10.086,1,0.129,75.801,4,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,audio_features,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,0.604,0
11,0.607,https://api.spotify.com/v1/audio-analysis/18uwL0vNUanqZH0ro2QcOP,0.795,181613,0.178,18uwL0vNUanqZH0ro2QcOP,0.0,0,0.623,-11.991,1,0.0574,93.982,4,https://api.spotify.com/v1/tracks/18uwL0vNUanqZH0ro2QcOP,audio_features,spotify:track:02kDW379Yfd5PzW5A6vuGt,0.608,0
12,0.0237,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,0.676,207133,0.771,3jjujdWJ72nww5eGnfs2E7,7e-06,8,0.102,-3.675,1,0.0483,99.048,4,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,audio_features,spotify:track:3uVPLtkmDu8pDkYEAVqbgS,0.569,0
13,0.192,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,0.695,215280,0.762,21jGcNKet2qwijlDFuPiPb,0.00244,0,0.0863,-3.497,1,0.0395,120.042,4,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,audio_features,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,0.553,0
14,0.153,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,0.654,167693,0.63,2wrJq5XKLnmhRXHIAf9xBa,0.0,10,0.111,-4.644,1,0.0259,89.991,4,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,audio_features,spotify:track:5psEZhQu6lukjhavJo4AbC,0.43,0
15,0.751,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,0.501,182161,0.405,7qEHsqek33rTcFNT9PFqLf,0.0,1,0.105,-5.679,1,0.0319,109.891,4,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,audio_features,spotify:track:45bE4HXI0AwGZXfZtMp8JR,0.446,0
16,0.731,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,0.726,173333,0.431,7eJMfftS33KTjuF7lTsMCx,0.0,8,0.696,-8.765,0,0.135,144.026,4,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,audio_features,spotify:track:4y4spB9m0Q6026KfkAvy9Q,0.348,0
17,0.116,https://api.spotify.com/v1/audio-analysis/5tmu5pAFHkUSl8Fo8ncyA4,0.913,143880,0.608,5tmu5pAFHkUSl8Fo8ncyA4,0.0,7,0.109,-6.764,1,0.259,101.002,4,https://api.spotify.com/v1/tracks/5tmu5pAFHkUSl8Fo8ncyA4,audio_features,spotify:track:0GzuHFG4Ql6DoyxFRnIk3F,0.496,0
18,0.837,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,0.764,189486,0.32,2b8fOow8UzyDFAE27YhOZM,0.0,11,0.0822,-7.209,1,0.0546,91.019,4,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,audio_features,spotify:track:0A1hoCfMLkiAgvhWkkucJa,0.575,0
19,0.45,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,0.741,171030,0.52,6Qs4SXO9dwPj5GKvVOv8Ki,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,audio_features,spotify:track:6HlE9t71z9DjGi7KqSyEpA,0.347,0
20,0.124,https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,0.64,197867,0.648,4evmHXcjt3bTUHD1cvny97,0.0,5,0.0802,-8.113,0,0.187,92.977,4,https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,audio_features,spotify:track:6ft4hAq6yde8jPZY2i5zLr,0.548,0
21,0.531,https://api.spotify.com/v1/audio-analysis/0REIEJ3SexYnl8myLNxTMZ,0.629,259232,0.468,0REIEJ3SexYnl8myLNxTMZ,0.0,6,0.0698,-9.208,1,0.256,148.101,4,https://api.spotify.com/v1/tracks/0REIEJ3SexYnl8myLNxTMZ,audio_features,spotify:track:59qrUpoplZxbIZxk6X0Bm3,0.525,0
22,0.481,https://api.spotify.com/v1/audio-analysis/4F7ArOheAkEeTB1QN6toCN,0.413,249438,0.712,4F7ArOheAkEeTB1QN6toCN,1.29e-05,5,0.111,-7.005,0,0.507,177.806,4,https://api.spotify.com/v1/tracks/4F7ArOheAkEeTB1QN6toCN,audio_features,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,0.307,0
23,0.0378,https://api.spotify.com/v1/audio-analysis/5Iz8xVGbOEWlLpM4JWozT2,0.645,209716,0.764,5Iz8xVGbOEWlLpM4JWozT2,0.0,6,0.132,-3.069,1,0.148,102.909,4,https://api.spotify.com/v1/tracks/5Iz8xVGbOEWlLpM4JWozT2,audio_features,spotify:track:0QdePZJfBpRIBautuT4FSx,0.699,0
24,0.0115,https://api.spotify.com/v1/audio-analysis/2T5NBwKRySiCR78vVk08vr,0.709,153467,0.679,2T5NBwKRySiCR78vVk08vr,0.0,11,0.0971,-6.503,0,0.346,162.973,4,https://api.spotify.com/v1/tracks/2T5NBwKRySiCR78vVk08vr,audio_features,spotify:track:27OeeYzk6klgBh83TSvGMA,0.754,0
25,0.15,https://api.spotify.com/v1/audio-analysis/4OL39vZOiYvqBiC2UOwoyr,0.956,147756,0.301,4OL39vZOiYvqBiC2UOwoyr,0.000884,0,0.113,-8.699,1,0.072,107.984,4,https://api.spotify.com/v1/tracks/4OL39vZOiYvqBiC2UOwoyr,audio_features,spotify:track:20McUFi8KCIVdNDLrkTDuZ,0.0759,0
26,0.352,https://api.spotify.com/v1/audio-analysis/2kuYZZvjwzYWPA8L7ICFXn,0.775,211397,0.492,2kuYZZvjwzYWPA8L7ICFXn,0.000159,1,0.115,-8.769,0,0.109,99.933,4,https://api.spotify.com/v1/tracks/2kuYZZvjwzYWPA8L7ICFXn,audio_features,spotify:track:5u1n1kITHCxxp8twBcZxWy,0.65,0
27,0.0798,https://api.spotify.com/v1/audio-analysis/0lQ1lmYqurunIRdoVVVHM1,0.91,172099,0.657,0lQ1lmYqurunIRdoVVVHM1,0.0,0,0.307,-8.489,0,0.235,122.911,4,https://api.spotify.com/v1/tracks/0lQ1lmYqurunIRdoVVVHM1,audio_features,spotify:track:1bj8x3ERN9gSc2NfJIpc76,0.448,0
28,0.0704,https://api.spotify.com/v1/audio-analysis/5LXdAueF0raRI8ZF3ywdWM,0.559,189890,0.474,5LXdAueF0raRI8ZF3ywdWM,0.0,11,0.238,-6.495,1,0.341,79.626,1,https://api.spotify.com/v1/tracks/5LXdAueF0raRI8ZF3ywdWM,audio_features,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,0.204,0
29,0.171,https://api.spotify.com/v1/audio-analysis/5XqDJFVCyRTm5J7cIfRmR1,0.499,217801,0.612,5XqDJFVCyRTm5J7cIfRmR1,4.99e-05,4,0.0993,-5.947,0,0.127,157.218,4,https://api.spotify.com/v1/tracks/5XqDJFVCyRTm5J7cIfRmR1,audio_features,spotify:track:0PvFJmanyNQMseIFrU708S,0.218,0
30,0.0339,https://api.spotify.com/v1/audio-analysis/1KFHD2MK0wQADYddeed7Qf,0.578,173206,0.599,1KFHD2MK0wQADYddeed7Qf,0.0,4,0.286,-8.692,0,0.0402,95.005,4,https://api.spotify.com/v1/tracks/1KFHD2MK0wQADYddeed7Qf,audio_features,spotify:track:1RSzyxqtIO4yX3EyiV4zT5,0.475,0
31,0.0934,https://api.spotify.com/v1/audio-analysis/7beY8mXJuC4l0J2WgVoCfm,0.62,257249,0.829,7beY8mXJuC4l0J2WgVoCfm,0.0,5,0.111,-4.433,1,0.101,152.279,4,https://api.spotify.com/v1/tracks/7beY8mXJuC4l0J2WgVoCfm,audio_features,spotify:track:2SAqBLGA283SUiwJ3xOUVI,0.636,0
32,0.00747,https://api.spotify.com/v1/audio-analysis/698qfbrci5r8U0EKceXhml,0.774,194883,0.619,698qfbrci5r8U0EKceXhml,2.93e-05,7,0.081,-6.367,1,0.0907,86.747,4,https://api.spotify.com/v1/tracks/698qfbrci5r8U0EKceXhml,audio_features,spotify:track:70rFIfYN7lU6iTgUIVP42w,0.509,0
33,0.161,https://api.spotify.com/v1/audio-analysis/08HPWLi0YmRUStJzkQ1ffh,0.599,205116,0.449,08HPWLi0YmRUStJzkQ1ffh,2.66e-05,7,0.107,-7.423,1,0.0529,158.0,3,https://api.spotify.com/v1/tracks/08HPWLi0YmRUStJzkQ1ffh,audio_features,spotify:track:3USxtqRwSYz57Ewm6wWRMp,0.143,0
34,0.316,https://api.spotify.com/v1/audio-analysis/5E1aFH3QO8NHlocnXIPTYo,0.755,176960,0.578,5E1aFH3QO8NHlocnXIPTYo,0.0,0,0.25,-8.932,0,0.145,94.148,4,https://api.spotify.com/v1/tracks/5E1aFH3QO8NHlocnXIPTYo,audio_features,spotify:track:4wosxLl0mAqhneDzya2MfY,0.581,0
35,0.0156,https://api.spotify.com/v1/audio-analysis/177Gk50xMUz4QMiEXLARFP,0.592,187606,0.473,177Gk50xMUz4QMiEXLARFP,1.77e-06,0,0.297,-8.543,1,0.11,203.783,4,https://api.spotify.com/v1/tracks/177Gk50xMUz4QMiEXLARFP,audio_features,spotify:track:249gnXrbfmV8NG6jTEMSwD,0.419,0
36,0.421,https://api.spotify.com/v1/audio-analysis/530sGWWlefN6YmGtBOPPME,0.815,157946,0.872,530sGWWlefN6YmGtBOPPME,0.0,9,0.109,-4.243,1,0.111,115.028,4,https://api.spotify.com/v1/tracks/530sGWWlefN6YmGtBOPPME,audio_features,spotify:track:5hvwx5i67IwnCkjl9VHkNv,0.512,0
37,0.16,https://api.spotify.com/v1/audio-analysis/0jcDf2K7yJsRAfa7XQmkIt,0.762,156774,0.828,0jcDf2K7yJsRAfa7XQmkIt,8.65e-05,8,0.0968,-5.499,0,0.0339,124.012,4,https://api.spotify.com/v1/tracks/0jcDf2K7yJsRAfa7XQmkIt,audio_features,spotify:track:5KCbr5ndeby4y4ggthdiAb,0.778,0
38,0.214,https://api.spotify.com/v1/audio-analysis/6Htqsoq5u7Z4a8hqWfMRXY,0.784,133000,0.802,6Htqsoq5u7Z4a8hqWfMRXY,0.023,4,0.445,-3.673,0,0.0666,124.941,4,https://api.spotify.com/v1/tracks/6Htqsoq5u7Z4a8hqWfMRXY,audio_features,spotify:track:0ri0Han4IRJhzvERHOZTMr,0.522,0
39,0.106,https://api.spotify.com/v1/audio-analysis/0lQ2obtzmAsJu9xk3D6FqH,0.787,182700,0.828,0lQ2obtzmAsJu9xk3D6FqH,0.000605,11,0.105,-3.579,0,0.0297,119.953,4,https://api.spotify.com/v1/tracks/0lQ2obtzmAsJu9xk3D6FqH,audio_features,spotify:track:14ngWWxvUSnIMXgF6rzSk1,0.544,0
40,0.0484,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,0.412,333893,0.902,0hCB0YR03f6AmQaHbwWDe8,0.131,9,0.405,-11.6,1,0.405,89.74,4,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,audio_features,spotify:track:0AUvWawuP0ibk4SQ3sIZjk,0.422,0
41,0.0302,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,0.533,259947,0.376,2EqlS6tkEnglzr7tkKAAYD,0.248,9,0.0926,-11.913,0,0.0393,165.007,4,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,audio_features,spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,0.187,0
42,0.369,https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R,0.413,429760,0.725,5uvosCdMlFdTXhoazkTI5R,2.16e-05,3,0.0905,-5.787,0,0.0324,124.618,4,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,audio_features,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,0.44,0
43,0.729,https://api.spotify.com/v1/audio-analysis/3AhXZa8sUQht0UEdBJgpGc,0.483,369600,0.721,3AhXZa8sUQht0UEdBJgpGc,0.0,0,0.189,-6.836,1,0.032,95.261,4,https://api.spotify.com/v1/tracks/3AhXZa8sUQht0UEdBJgpGc,audio_features,spotify:track:0v1x6rN6JHRapa03JElljE,0.562,0
44,0.468,https://api.spotify.com/v1/audio-analysis/7igeByaBM0MgGsgXtNxDJ7,0.736,172325,0.802,7igeByaBM0MgGsgXtNxDJ7,0.0,0,0.094,-4.759,1,0.0864,144.005,4,https://api.spotify.com/v1/tracks/7igeByaBM0MgGsgXtNxDJ7,audio_features,spotify:track:7aGyRfJWtLqgJaZoG9lJhE,0.675,0
45,0.0133,https://api.spotify.com/v1/audio-analysis/7MXgrcOQAJ5VwSNUL0lDd3,0.49,216123,0.694,7MXgrcOQAJ5VwSNUL0lDd3,4.62e-05,5,0.0946,-5.793,0,0.0618,170.903,4,https://api.spotify.com/v1/tracks/7MXgrcOQAJ5VwSNUL0lDd3,audio_features,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.249,0
46,0.256,https://api.spotify.com/v1/audio-analysis/02kDW379Yfd5PzW5A6vuGt,0.799,195429,0.66,02kDW379Yfd5PzW5A6vuGt,0.0,1,0.111,-6.153,0,0.079,140.04,4,https://api.spotify.com/v1/tracks/02kDW379Yfd5PzW5A6vuGt,audio_features,spotify:track:4DuUwzP4ALMqpquHU0ltAB,0.471,0
47,0.864,https://api.spotify.com/v1/audio-analysis/4y4spB9m0Q6026KfkAvy9Q,0.631,149297,0.239,4y4spB9m0Q6026KfkAvy9Q,0.0,11,0.116,-7.071,0,0.0398,79.859,4,https://api.spotify.com/v1/tracks/4y4spB9m0Q6026KfkAvy9Q,audio_features,spotify:track:6UelLqGlWMcVH1E5c4H7lY,0.0927,0
48,0.0332,https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3,0.789,190306,0.711,59qrUpoplZxbIZxk6X0Bm3,0.0,2,0.0876,-4.248,1,0.041,112.985,4,https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3,audio_features,spotify:track:4xqrdfXkTW4T0RauPLv3WA,0.753,0
49,0.196,https://api.spotify.com/v1/audio-analysis/5u1n1kITHCxxp8twBcZxWy,0.673,212093,0.704,5u1n1kITHCxxp8twBcZxWy,0.0,6,0.0898,-8.056,1,0.36,86.919,4,https://api.spotify.com/v1/tracks/5u1n1kITHCxxp8twBcZxWy,audio_features,spotify:track:7vrJn5hDSXRmdXoR30KgF1,0.372,0
50,0.244,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,0.761,261493,0.518,2SAqBLGA283SUiwJ3xOUVI,3.47e-05,0,0.107,-8.871,1,0.134,133.976,4,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,audio_features,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,0.522,0
51,0.154,https://api.spotify.com/v1/audio-analysis/5hvwx5i67IwnCkjl9VHkNv,0.653,213869,0.667,5hvwx5i67IwnCkjl9VHkNv,0.0,10,0.107,-6.764,0,0.0423,104.181,4,https://api.spotify.com/v1/tracks/5hvwx5i67IwnCkjl9VHkNv,audio_features,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,0.556,0
52,0.598,https://api.spotify.com/v1/audio-analysis/7B3z0ySL9Rr0XvZEAjWZzM,0.744,188387,0.619,7B3z0ySL9Rr0XvZEAjWZzM,0.00372,0,0.231,-9.805,1,0.039,112.997,4,https://api.spotify.com/v1/tracks/7B3z0ySL9Rr0XvZEAjWZzM,audio_features,spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,0.641,0
53,0.11,https://api.spotify.com/v1/audio-analysis/4DuUwzP4ALMqpquHU0ltAB,0.794,156498,0.756,4DuUwzP4ALMqpquHU0ltAB,0.0,5,0.247,-7.16,0,0.136,123.066,4,https://api.spotify.com/v1/tracks/4DuUwzP4ALMqpquHU0ltAB,audio_features,spotify:track:4OBZT9EnhYIV17t4pGw7ig,0.775,0
